,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.0018449999999999,1.00187324,0.923479,1.0837,0.999181704783598,1.0045647752164022,0.001873239999999999,0.030733389904792484
V,1.11792,1.120793772,0.972376,1.24375,1.117134612427543,1.1244529315724572,0.12079377199999998,0.12779047529824747
Ka,2.221,1.2543959999999999e+48,1.66871,6.2719799999999994e+50,-1.2041749823511058e+48,3.7129669823511055e+48,1.2543959999999999e+48,2.804914726703826e+49
BCL,0.9622885000000001,0.965776668,0.694837,1.22787,0.9596551361372153,0.9718981998627846,-0.03422333199999998,0.077710651027282
BV,0.736777,0.7370076,0.478378,1.10515,0.7306421289613543,0.7433730710386457,-0.2629924,0.2728156727801318
BKa,1.7059449999999998,4.209940511,0.01,331.01,2.398989261851095,6.020891760148905,3.2099405110000006,20.88807896754537
RUV,3.1359199999999996,3.34655368,2.44455,4.68468,3.29935415990044,3.39375320009956,2.3465536800000013,2.4074263258165973
