,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.000385,1.000852828,0.722239,1.50807,0.9965749462344078,1.0051307097655922,0.0008528280000000012,0.04876378261767639
V,1.0379200000000002,1.04550605,0.509483,2.10148,1.0334769553826113,1.0575351446173886,0.045506049999999985,0.14445417516508824
Q,0.9696775,1.016436558,0.528715,2.74911,0.9982899416233479,1.0345831743766523,0.01643655800000001,0.2074746203676825
Vp,0.996505,0.996183452,0.262992,1.34055,0.9886343085005194,1.0037325954994807,-0.003816548,0.08612449860551878
Ka,1.001285,1.01166925,0.692454,1.72647,1.0016110411554895,1.0217274588445104,0.011669250000000004,0.11522887330049705
BCL,0.9940505,0.994685978,0.755421,1.66564,0.9881230888280442,1.0012488671719557,-0.0053140220000000024,0.07498777806164149
BV,1.0199950000000002,1.0178738988,0.01,2.48744,0.9971743629093393,1.0385734346906608,0.017873898799999975,0.23659505028427436
BQ,0.851486,0.9336918356,0.01,7.56745,0.8741364293588048,0.9932472418411953,-0.06630816440000006,0.6820022307304422
BVp,0.9874959999999999,0.998786566,0.56674,3.12994,0.9814678057129176,1.0161053262870825,-0.0012134339999999935,0.19739092810999695
BKa,0.971068,0.9746470819999999,0.176489,1.61161,0.9625338933839995,0.9867602706160004,-0.02535291800000001,0.14036631150345866
RUV,1.0185650000000002,1.022208624,0.85921,1.37583,1.0176858544628664,1.0267313935371334,0.022208623999999972,0.05612803133362153
