,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.0042300000000002,1.00412309,0.918477,1.10694,1.001338100459622,1.006908079540378,0.004123089999999997,0.03200804311684799
V,0.331092,0.5429319852,0.01,2.41386,0.4890456691372118,0.5968183012627881,-0.45706801480000053,0.7655731162121318
Q,0.4652665,153.4055550728,0.0326724,42903.5,-56.99215577430513,363.80326591990513,152.40555507280007,2402.805218829308
Vp,1.283255,1.190527624,0.171881,1.77444,1.1586781315873993,1.2223771164126007,0.19052762400000003,0.40996171239323304
Ka,0.471453,0.610041372,0.160447,1.82064,0.5814369811020548,0.6386457628979452,-0.38995862799999986,0.5082835744081761
BCL,0.9450535,0.948830052,0.750696,1.15289,0.942916399567018,0.9547437044329821,-0.05116994800000004,0.08462318497404833
BV,1.4776449999999999,2.9905156928,0.01,13.3185,2.6775188490126345,3.303512536587365,1.9905156927999998,4.085086153913467
BQ,0.01,0.6144510004,0.01,49.5392,0.3981579543108922,0.8307440464891078,-0.38554899960000044,2.4951255287697154
BVp,0.8977219999999999,1.002243644,0.01,3.34195,0.9655164282798271,1.038970859720173,0.0022436439999999995,0.41859730319433724
BKa,0.3548175,0.3559221228,0.01,1.50271,0.3254607796007067,0.38638346599929335,-0.6440778772000023,0.7316886904187047
RUV,2.44831,2.54570368,1.66638,3.92684,2.502911632412877,2.588495727587123,1.5457036799999992,1.6208222734338271
