,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.018505,1.019284078,0.941736,1.11998,1.0165196104685699,1.0220485455314303,0.019284077999999993,0.036940451919460875
V,1.62391,1.638019594,0.295838,2.76478,1.5822987986755332,1.6937403893244667,0.6380195939999997,0.9002105252539312
Q,1.5212750000000002,2464158.931393796,0.01,894852000.0,-1229406.7779546902,6157724.640742282,2464157.931393799,42168754.908896275
Vp,0.689575,0.653352683,0.01,1.53552,0.6175013096733141,0.689204056326686,-0.3466473169999997,0.5358411292386738
Ka,1.66562,1.619798266,0.489698,2.53051,1.5826441866871788,1.6569523453128214,0.6197982659999995,0.7506431912099288
BCL,0.9756035000000001,0.97626795,0.800569,1.19625,0.9704961902185681,0.9820397097814318,-0.023732050000000008,0.06993245741194862
BV,0.7879160000000001,0.9125255868,0.01,2.56934,0.8770347339932212,0.9480164396067787,-0.0874744132,0.41385032498458424
BQ,1.64302,5.1018909198,0.01,521.445,2.487645341509814,7.716136498090186,4.101890919800001,30.076380889165446
BVp,1.08129,1.7250480904,0.01,10.9328,1.5880978065512585,1.8619983742487416,0.7250480904000002,1.7210438025981663
BKa,1.51691,1.437997844,0.01,2.32724,1.396877291797098,1.4791183962029022,0.4379978439999998,0.6414729735701141
RUV,2.6315350000000004,2.64040434,1.76319,3.36068,2.6199846723958387,2.660824007604161,1.6404043400000006,1.6568310935618633
