,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.00281,1.00206777,0.933677,1.07015,0.9957920257815706,1.0083435142184294,0.00206777,0.03192622294681912
V,1.06559,1.0632186,1.01154,1.11363,1.059222052702425,1.0672151472975748,0.0632186,0.06639445153022953
Ka,1.6345100000000001,1.6512413,1.45435,1.92316,1.6295947529993073,1.6728878470006925,0.6512413000000001,0.6604476063935731
BCL,0.31298899999999996,0.31201448,0.265675,0.371526,0.3080783363094094,0.31595062369059057,-0.6879855199999997,0.6882756415885136
BV,0.2109345,0.20969192,0.171545,0.252157,0.20643193602629858,0.21295190397370142,-0.7903080800000002,0.7904813390474315
BKa,0.462766,0.46787903,0.357877,0.587141,0.45841511346141955,0.4773429465385804,-0.5321209700000001,0.5342854723206407
RUV,1.2809599999999999,1.28556423,0.996603,1.59031,1.2630967666428567,1.3080316933571434,0.28556423000000003,0.30749963382106654
