,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,0.9991775,0.99868225,0.933533,1.06761,0.9924397784234785,1.0049247215765216,-0.001317750000000001,0.03171766585721591
V,1.07294,1.0724028,1.02712,1.12239,1.0684515982300347,1.0763540017699655,0.07240280000000002,0.07512994978036389
Ka,2.25571,2.2679765,2.05929,2.62325,2.245055699483125,2.290897300516875,1.2679764999999998,1.2733042755975494
BCL,0.31416,0.31281829,0.267184,0.370641,0.3089089528818079,0.3167276271181921,-0.68718171,0.6874682288118704
BV,0.21547850000000002,0.21542453,0.175155,0.261737,0.2122885175171556,0.2185605424828444,-0.78457547,0.78473697469772
BKa,0.5373755,0.53980004,0.428717,0.662178,0.5310595791111986,0.5485405008888015,-0.46019996000000013,0.4623341115950672
RUV,1.37031,1.3778608,1.23909,1.62809,1.3636290819577221,1.392092518042278,0.3778608000000002,0.3847058381542969
