,Median,Mean,Min,Max,95CIlo,95CIup,rBias,rRMSE
CL,1.0030999999999999,1.00271256,0.936093,1.07069,0.9963946390820656,1.0090304809179345,0.0027125600000000027,0.032187804665121236
V,1.07031,1.0680747,1.0173,1.11887,1.064039973541327,1.0721094264586728,0.06807469999999997,0.07108937206784148
Ka,1.683185,1.7062913,1.4739,2.00309,1.6842599421200342,1.7283226578799658,0.7062913000000002,0.7150918613919475
BCL,0.9971025,0.99249063,0.851396,1.17802,0.9800723923440784,1.0049088676559217,-0.007509370000000002,0.06348759783367142
BV,0.687607,0.68273705,0.565486,0.815262,0.6727144154981821,0.6927596845018178,-0.31726295,0.3213169853399444
BKa,1.594,1.6030104,1.28381,2.06224,1.5748352770519214,1.6311855229480787,0.6030104000000001,0.6197417968573685
RUV,1.2080199999999999,1.2111763,1.01228,1.44435,1.1932462800056096,1.2291063199943904,0.2111763,0.22995778570207184
