design,per,X,Median,Mean,Min,Max,X95CIlo,X95CIup,rBias,rRMSE
SD2,D2,BKa,0.9644985,0.9717464,0.523562,1.71435,0.958176772219642,0.985316027780358,-0.0282536,0.157216769183507
SD2,D2,RUV,1.007075,1.009848128,0.85548,1.62538,1.00467596975605,1.01502028624395,0.00984812800000001,0.0597656332138127
SD2,M,CL,1.00232,1.00173621,0.92476,1.09325,0.99904431911189,1.00442810088811,0.00173621,0.0307293894032732
SD2,M,V,1.06356,1.063517202,0.992781,1.13009,1.06153371099183,1.06550069300817,0.0635172020000001,0.0674202243241744
SD2,M,Ka,2.07962,2.08867422,1.73762,2.52487,2.07702666823524,2.10032177176476,1.08867422,1.09673803004811
SD2,M,BCL,0.986151,0.987800274,0.816478,1.2006,0.982137220972539,0.993463327027461,-0.012199726,0.0656863944916601
SD2,M,BV,0.689611,0.692245108,0.543543,0.843529,0.687644045067428,0.696846170932572,-0.307754892,0.312190643152411
SD2,M,BKa,1.910255,1.90554044,1.22831,2.40278,1.8903400805542,1.9207407994458,0.90554044,0.921963487928888
SD2,M,RUV,1.265545,1.27965752,1.06452,1.61587,1.27158963958479,1.28772540041521,0.27965752,0.29438667851518
SD2,S1,CL,1.000385,1.000852828,0.722239,1.50807,0.996574946234408,1.00513070976559,0.000852828000000001,0.0487637826176764
SD2,S1,V,1.03792,1.04550605,0.509483,2.10148,1.03347695538261,1.05753514461739,0.04550605,0.144454175165088
SD2,S1,Q,0.9696775,1.016436558,0.528715,2.74911,0.998289941623348,1.03458317437665,0.016436558,0.207474620367682
SD2,S1,Vp,0.996505,0.996183452,0.262992,1.34055,0.988634308500519,1.00373259549948,-0.003816548,0.0861244986055188
SD2,S1,Ka,1.001285,1.01166925,0.692454,1.72647,1.00161104115549,1.02172745884451,0.01166925,0.115228873300497
SD2,S1,BCL,0.9940505,0.994685978,0.755421,1.66564,0.988123088828044,1.00124886717196,-0.005314022,0.0749877780616415
SD2,S1,BV,1.019995,1.0178738988,0.01,2.48744,0.997174362909339,1.03857343469066,0.0178738988,0.236595050284274
SD2,S1,BQ,0.851486,0.9336918356,0.01,7.56745,0.874136429358805,0.993247241841195,-0.0663081644000001,0.682002230730442
SD2,S1,BVp,0.987496,0.998786566,0.56674,3.12994,0.981467805712918,1.01610532628708,-0.00121343399999999,0.197390928109997
SD2,S1,BKa,0.971068,0.974647082,0.176489,1.61161,0.962533893384,0.986760270616,-0.025352918,0.140366311503459
SD2,S1,RUV,1.018565,1.022208624,0.85921,1.37583,1.01768585446287,1.02673139353713,0.022208624,0.0561280313336215
SD2,SL1,CL,1.001185,1.000644972,0.679411,1.19338,0.996827585192653,1.00446235880735,0.000644972000000001,0.0435127032296087
SD2,SL1,V,1.09523,1.10352918,0.716487,1.92256,1.08971006195385,1.11734829804615,0.10352918,0.188480141965757
SD2,SL1,Q,0.9929185,1.045400468,0.648847,3.55048,1.02383832786342,1.06696260813658,0.045400468,0.249908802359005
SD2,SL1,Vp,0.9682885,0.96197024,0.45019,1.21282,0.95354155274172,0.97039892725828,-0.03802976,0.103318036156443
SD2,SL1,Ka,1.03874,1.048178072,0.668889,1.59289,1.03679273385995,1.05956341014005,0.048178072,0.138417298787095
SD2,SL1,BCL,0.9942035,0.995828062,0.724519,1.65112,0.988957545140861,1.00269857885914,-0.004171938,0.0784164352725498
SD2,SL1,BV,1.01289,1.008023744,0.01,1.80516,0.98861738334402,1.02743010465598,0.008023744,0.221325707741925
SD2,SL1,BQ,0.933593,1.045313682,0.01,6.00641,0.982111429738036,1.10851593426196,0.045313682,0.721759216874471
SD2,SL1,BVp,1.009275,1.015705728,0.63047,1.67756,1.00299913801744,1.02841231798256,0.015705728,0.145670033695582
SD2,SL1,BKa,0.998847,0.996447446,0.526496,1.42593,0.983258475068471,1.00963641693153,-0.003552554,0.150360702003994
SD2,SL1,RUV,1.06944,1.078009316,0.902088,1.74056,1.07181037476852,1.08420825723148,0.0780093160000001,0.105247560925411
SD2,SL2,CL,1.003025,1.0047479,0.863237,1.30816,1.0011867739596,1.0083090260404,0.0047479,0.0408640020167384
SD2,SL2,V,1.183015,1.222386038,0.719829,2.28252,1.20112538118014,1.24364669481986,0.222386038,0.32889469404469
SD2,SL2,Q,1.02472,1.112757088,0.379989,2.61773,1.08395548475283,1.14155869124717,0.112757088,0.347086769054408
SD2,SL2,Vp,0.914277,0.891321068,0.247501,1.23512,0.878100122949081,0.904542013050919,-0.108678932,0.185786224113006
SD2,SL2,Ka,1.127235,1.128975314,0.648178,1.73206,1.11457590142852,1.14337472657148,0.128975314,0.208729971779431
SD2,SL2,BCL,0.9918065,0.995691866,0.674491,2.25148,0.98751762701821,1.00386610498179,-0.004308134,0.0932638531292483
SD2,SL2,BV,0.9681505,0.96832021,0.01,1.67156,0.947344428109129,0.989295991890871,-0.03167979,0.241157264218497
SD2,SL2,BQ,1.107035,1.2280375646,0.01,10.9679,1.14501516662632,1.31105996257368,0.2280375646,0.973321839073172
SD2,SL2,BVp,1.05645,1.08769751,0.576613,2.59021,1.06779420960675,1.10760081039325,0.08769751,0.243205776075294
SD2,SL2,BKa,1.051175,1.058411882,0.469242,1.59191,1.04200072673924,1.07482303726076,0.058411882,0.195951554988854
SD2,SL2,RUV,1.183585,1.20202204,1.00109,2.19135,1.19326537255674,1.21077870744326,0.20202204,0.225329594448665
SD2,SL3,CL,1.0136,1.013358848,0.935273,1.12869,1.01058647545469,1.01613122054531,0.013358848,0.0343054754773637
SD2,SL3,V,1.833145,1.778506608,0.013206,2.65918,1.73758465942429,1.81942855657571,0.778506607999999,0.90752489989362
SD2,SL3,Q,0.8791655,116944.172393197,0.0676377,36623300,-49535.0453256909,283423.390112086,116943.172393197,1901014.82808062
SD2,SL3,Vp,0.5160425,0.5469880954,0.0137418,1.75308,0.519972052457218,0.574004138342782,-0.4530119046,0.547748490486766
SD2,SL3,Ka,1.471955,1.454985014,0.461848,2.04927,1.43426202609669,1.47570800190331,0.454985014,0.51263563414164
SD2,SL3,BCL,0.9871305,0.985645624,0.806362,1.19735,0.979858304466932,0.991432943533068,-0.014354376,0.0675037006545567
SD2,SL3,BV,0.743144,0.804337569,0.01,10.4597,0.757987244108414,0.850687893891586,-0.195662431,0.563339786961928
SD2,SL3,BQ,0.404563,3.058144858,0.01,449.343,1.16892028320407,4.94736943279593,2.058144858,21.6302095835322
SD2,SL3,BVp,1.541905,1.743241608,0.01,9.06576,1.65323959959761,1.83324361640239,0.743241608,1.26674127171756
SD2,SL3,BKa,1.41093,1.397884738,0.17513,2.31979,1.37339278812791,1.42237668787209,0.397884738,0.486037703593199
SD2,SL3,RUV,1.971545,1.98367856,1.31979,3.52701,1.96112615726348,2.00623096273652,0.983678560000001,1.01670611929013
SD2,TD1,CL,1.0009,1.001810342,0.68001,1.3216,0.997602498318183,1.00601818568182,0.001810342,0.0479922357023925
SD2,TD1,V,1.042815,1.05523015,0.769589,1.70575,1.0447160392688,1.0657442607312,0.0552301500000001,0.1319477347263
SD2,TD1,Q,0.9782805,1.024798268,0.694696,5.38561,1.00067444824289,1.04892208775711,0.024798268,0.276062589361377
SD2,TD1,Vp,0.996942,0.990712582,0.642195,1.19996,0.984123034082471,0.997302129917529,-0.009287418,0.0756751621650459
SD2,TD1,Ka,1.005185,1.018112532,0.791925,1.94802,1.00773328525433,1.02849177874567,0.018112532,0.119674040071571
SD2,TD1,BCL,0.9897495,0.994798904,0.794367,1.55529,0.987974156455768,1.00162365154423,-0.00520109599999999,0.0779574259493732
SD2,TD1,BV,1.017505,1.0105927808,0.01,2.58745,0.991723529735608,1.02946203186439,0.0105927808,0.2153193324804
SD2,TD1,BQ,0.867724,0.986065254,0.01,6.04825,0.920166890539625,1.05196361746038,-0.013934746,0.751193023916259
SD2,TD1,BVp,0.98785,0.981925182,0.101053,1.41401,0.970297557873292,0.993552806126708,-0.018074818,0.133750509705638
SD2,TD1,BKa,0.9817925,0.986141128,0.457699,1.5055,0.97389614403142,0.99838611196858,-0.013858872,0.140246254400608
SD2,TD1,RUV,1.00892,1.01239814,0.902459,1.64133,1.00737701017161,1.01741926982839,0.01239814,0.0585549606505546
SD2,TD2,CL,1.00084,1.002233482,0.745335,1.35117,0.997810887137868,1.00665607686213,0.002233482,0.0504551225351995
SD2,TD2,V,1.110185,1.122503308,0.737281,1.95805,1.1097522116837,1.1352544043163,0.122503308,0.190071902308753
SD2,TD2,Q,0.9860085,1.039121698,0.51641,6.23333,1.01070705687523,1.06753633912477,0.039121698,0.32620476675317
SD2,TD2,Vp,0.958302,0.949733188,0.410198,1.31624,0.941459495788876,0.958006880211124,-0.050266812,0.10685891039918
SD2,TD2,Ka,1.03646,1.055924562,0.73809,1.78683,1.04556532220586,1.06628380179414,0.055924562,0.130642535055264
SD2,TD2,BCL,0.9924755,0.998942536,0.81807,1.65729,0.991444230419792,1.00644084158021,-0.00105746399999999,0.0854670200419086
SD2,TD2,BV,0.9906645,0.985916628,0.01,1.71037,0.968476522197897,1.0033567338021,-0.014083372,0.199268506914314
SD2,TD2,BQ,0.949749,1.0501045274,0.01,6.14134,0.985252968467407,1.11495608633259,0.0501045274,0.74082931857015
SD2,TD2,BVp,1.011525,1.018922514,0.103562,1.94398,1.00552793625305,1.03231709174695,0.018922514,0.153830347600524
SD2,TD2,BKa,1.022215,1.02480706,0.272495,1.72972,1.0106466270188,1.03896749298121,0.02480706,0.163286170248481
SD2,TD2,RUV,1.025955,1.030027796,0.865112,1.73739,1.02407815901395,1.03597743298605,0.030027796,0.0741609159896505
SD3,A1,CL,1.000144,1.00090596,0.867806,1.2588,0.997892945336804,1.0039189746632,0.000905959999999995,0.0343521963633186
SD3,A1,V,0.528203,0.5999669066,0.01,2.37353,0.556840535888474,0.643093277311526,-0.4000330934,0.633737110126543
SD3,A1,Q,0.6531465,0.7373455696,0.0497288,3.55009,0.704702977489265,0.769988161710735,-0.2626544304,0.455411151248876
SD3,A1,Vp,1.209575,1.207766948,0.116166,1.72694,1.18310318101026,1.23243071498974,0.207766948,0.34954911780038
SD3,A1,Ka,0.609691,0.679927006,0.300911,1.74794,0.658777328650143,0.701076683349857,-0.320072994,0.400688783017162
SD3,A1,BCL,0.974585,0.976770194,0.784151,1.31579,0.970577652902426,0.982962735097574,-0.023229806,0.0743028781409845
SD3,A1,BV,1.78272,3.037531756,0.01,12.8822,2.76252985502497,3.31253365697503,2.037531756,3.73834865669436
SD3,A1,BQ,0.01,0.4684523594,0.01,5.05136,0.387230260060575,0.549674458739425,-0.531547640600002,1.06746783059672
SD3,A1,BVp,0.8474345,0.885940216,0.434708,3.10421,0.866824484687424,0.905055947312576,-0.114059784,0.245918734187032
SD3,A1,BKa,0.722061,0.711504366,0.01,1.79098,0.687090186511251,0.735918545488749,-0.288495634,0.400819227225279
SD3,A1,RUV,1.57998,1.63391366,1.16661,2.64788,1.61158757096187,1.65623974903813,0.63391366,0.683077610429298
SD3,A2,CL,1.00114,1.002336378,0.914391,1.10284,0.999517230362307,1.00515552563769,0.002336378,0.0322155190025242
SD3,A2,V,0.376218,0.4233095294,0.01,2.55159,0.385567298913533,0.461051759886467,-0.576690470600001,0.719450683901878
SD3,A2,Q,0.4229885,0.8900837044,0.036831,176.508,0.198908002241163,1.58125940655884,-0.1099162956,7.87830729214608
SD3,A2,Vp,1.205545,1.2246688186,0.0506425,1.76015,1.20233554254507,1.24700209465493,0.2246688186,0.339508858233309
SD3,A2,Ka,0.4115595,0.492907188,0.141176,1.66434,0.470083681695672,0.515730694304328,-0.507092812,0.569920082131125
SD3,A2,BCL,0.956893,0.957999528,0.759809,1.14576,0.952172293300282,0.963826762699718,-0.042000472,0.0785809245886303
SD3,A2,BV,1.7126,3.0035188232,0.01,13.7701,2.71905702026835,3.28798062613165,2.0035188232,3.81120547908163
SD3,A2,BQ,0.01,0.3618881294,0.01,6.38041,0.292795076689572,0.430981182110428,-0.638111870600004,1.01355958370691
SD3,A2,BVp,0.89923,0.957800182,0.283366,5.23316,0.927575933092146,0.988024430907854,-0.042199818,0.347050205131059
SD3,A2,BKa,0.577361,0.5048255016,0.01,1.45075,0.478288203440319,0.531362799759681,-0.495174498400001,0.580237897582623
SD3,A2,RUV,2.17453,2.19638772,1.48536,3.38309,2.16658921668855,2.22618622331145,1.19638772,1.24365876104613
SD3,A3,CL,1.00132,0.999408452,0.662935,1.10105,0.995904645095744,1.00291225890426,-0.000591547999999998,0.0399383380974722
SD3,A3,V,0.3515515,0.4253962032,0.01,2.55231,0.38910464003228,0.46168776636772,-0.574603796800001,0.707994358714606
SD3,A3,Q,0.1902215,100724.847500058,0.01,50362200,-96691.3471066943,298141.042106811,100723.847500058,2252266.00920784
SD3,A3,Vp,1.07217,1.1898135064,0.0942212,15.0475,1.107846983175,1.271780029625,0.1898135064,0.953285957276153
SD3,A3,Ka,0.2463865,0.3998122236,0.0826837,1.85302,0.36824200102713,0.43138244617287,-0.6001877764,0.69978034823164
SD3,A3,BCL,0.9322875,0.934315662,0.655789,1.13265,0.928013967268617,0.940617356731383,-0.065684338,0.0973287244405782
SD3,A3,BV,0.01,0.8430202364,0.01,13.5071,0.650008630339324,1.03603184246068,-0.1569797636,2.20540616721384
SD3,A3,BQ,0.01,0.4484990728,0.01,10.0517,0.374489830736002,0.522508314863998,-0.551500927200002,1.00779736106286
SD3,A3,BVp,1.29729,1.406432402,0.01,8.94528,1.32707112424592,1.48579367975408,0.406432402,0.99162294762539
SD3,A3,BKa,0.5109275,0.4125029836,0.01,1.00621,0.386686780815553,0.438319186384447,-0.587497016400001,0.657059407273869
SD3,A3,RUV,2.97169,3.02591974,2.10497,4.63532,2.98508101681604,3.06675846318396,2.02591974,2.078700506335
SD3,All,CL,1.0128,1.01144532,0.803491,1.11328,1.0084064255687,1.0144842144313,0.01144532,0.0364772936962709
SD3,All,V,1.113675,1.11315642,1.02591,1.21536,1.11059937310005,1.11571346689995,0.11315642,0.116849115211883
SD3,All,Ka,1.743965,25005200960794.1,1.33163,1.25026e+16,-24004090461653.1,74014492383241.3,25005200960792.7,559133269909778
SD3,All,BCL,0.9464015,0.947823574,0.765222,1.13788,0.941874742880756,0.953772405119243,-0.0521764260000001,0.0855529474364852
SD3,All,BV,0.685483,0.683683316,0.256018,0.8968,0.677123894472103,0.690242737527897,-0.316316684,0.325031170452491
SD3,All,BKa,0.01,40.6444676226,0.01,16187.7,-23.8507559908801,105.13969123608,39.6444676225996,736.140045757959
SD3,All,RUV,3.70374,3.68558664,1.83072,4.6309,3.65948947478214,3.71168380521786,2.68558664,2.70200750992739
SD3,B,CL,0.9999935,1.00314791,0.875884,1.32176,0.999557640204537,1.00673817979546,0.00314791,0.0410403059467397
SD3,B,V,1.024115,0.9927638968,0.01,2.30369,0.959678309355195,1.0258494842448,-0.00723610320000001,0.377155963272475
SD3,B,Q,0.915847,1.0416475,0.142359,7.49539,0.986806319995598,1.0964886800044,0.0416475000000001,0.626427653617524
SD3,B,Vp,1.010145,1.029128776,0.177773,1.76093,1.0076092538149,1.0506482981851,0.029128776,0.246988242720636
SD3,B,Ka,0.9580225,0.977704994,0.688775,2.19908,0.96299744948751,0.99241253851249,-0.022295006,0.169102539551427
SD3,B,BCL,0.9923465,0.992424956,0.75544,1.23818,0.986485324989951,0.998364587010049,-0.007575044,0.0681182868340654
SD3,B,BV,1.0834,1.221091752,0.01,10.2889,1.13407336083173,1.30811014316827,0.221091752,1.01611985114217
SD3,B,BQ,0.69967,0.770439644,0.01,6.31471,0.695898413224662,0.844980874775338,-0.229560356,0.880037341326205
SD3,B,BVp,0.9347755,0.966423638,0.33901,2.33212,0.946931001424748,0.985916274575252,-0.033576362,0.224686461967084
SD3,B,BKa,0.930974,0.942359826,0.326724,4.28154,0.920809136619421,0.963910515380579,-0.057640174,0.252292427653226
SD3,B,RUV,1.001175,1.002378766,0.802217,1.69204,0.996158802915096,1.0085987290849,0.002378766,0.0709307171483413
SD3,D,CL,1.00264,1.00362205,0.843983,1.24813,1.00006889344628,1.00717520655372,0.00362205,0.0406580677120544
SD3,D,V,0.962451,0.912569257,0.01,2.32867,0.877464851174781,0.947673662825219,-0.087430743,0.409537114734997
SD3,D,Q,0.984677,1.088071536,0.147326,4.26248,1.04622455672555,1.12991851527445,0.088071536,0.485006214966155
SD3,D,Vp,1.054,1.084134822,0.125232,1.75238,1.06093890058229,1.10733074341771,0.084134822,0.277435925726828
SD3,D,Ka,0.953056,0.974029418,0.697214,1.7884,0.960400138659825,0.987658697340175,-0.025970582,0.157493087468949
SD3,D,BCL,1.043745,1.049686264,0.795772,1.58119,1.04295129722286,1.05642123077714,0.0496862639999999,0.0914379296179654
SD3,D,BV,1.36015,1.6247027936,0.01,12.3254,1.49624178237787,1.75316380482213,0.624702793599999,1.59181337135815
SD3,D,BQ,0.797803,0.832243548,0.01,6.22317,0.766124762891244,0.898362333108756,-0.167756452,0.772022658012282
SD3,D,BVp,0.942683,0.974552394,0.546433,3.24025,0.953843578116045,0.995261209883955,-0.025447606,0.2373925825171
SD3,D,BKa,0.9310755,0.943767226,0.333133,4.11687,0.922776799769076,0.964757652230924,-0.056232774,0.245754294552071
SD3,D,RUV,1.00369,1.008439518,0.802413,1.53383,1.00153206628728,1.01534696971272,0.008439518,0.0791774048801929
SD3,D2,CL,1.017405,1.020217396,0.837085,1.39514,1.01532259141739,1.02511220058261,0.020217396,0.0593379931294613
SD3,D2,V,0.955945,0.8915619986,0.01,1.81794,0.86004189662852,0.92308210057148,-0.1084380014,0.37525353225297
SD3,D2,Q,1.09733,1.220821932,0.503041,3.67942,1.17933637061059,1.26230749338941,0.220821932,0.52184719074741
SD3,D2,Vp,1.074865,1.116778926,0.564064,1.84983,1.09551403793584,1.13804381406416,0.116778926,0.269029479529463
SD3,D2,Ka,0.990583,1.015910334,0.694357,1.58177,1.00321725140289,1.02860341659711,0.015910334,0.145539209633164
SD3,D2,BCL,1.208435,1.213248904,0.877515,1.73501,1.20442315301044,1.22207465498956,0.213248904,0.235782523943629
SD3,D2,BV,1.91285,2.134669338,0.01,14.4324,2.02203341415092,2.24730526184908,1.134669338,1.71332376648348
SD3,D2,BQ,1.00744,1.0044060076,0.01,5.00631,0.935518244929804,1.0732937702702,0.00440600759999997,0.78514722509136
SD3,D2,BVp,1.044145,1.07562172,0.493885,2.7721,1.0551248641258,1.0961185758742,0.07562172,0.245543833000302
SD3,D2,BKa,0.978333,0.987544532,0.392159,1.72742,0.969893065771651,1.00519599822835,-0.012455468,0.201564354232528
SD3,D2,RUV,1.007555,1.017474416,0.805146,1.86579,1.00861988763662,1.02632894436338,0.017474416,0.102419481095542
SD3,M,CL,1.00765,1.007258308,0.928503,1.09998,1.00452508471649,1.00999153128351,0.007258308,0.0319858019110355
SD3,M,V,1.06728,1.067576364,0.997042,1.13933,1.06556184929935,1.06959087870065,0.0675763640000001,0.0713703605534398
SD3,M,Ka,1.71199,1.71523832,1.41783,2.16486,1.7053955858076,1.7250810541924,0.71523832,0.72398228697752
SD3,M,BCL,0.9931255,0.993076674,0.816487,1.20608,0.987396621105117,0.998756726894883,-0.00692332600000001,0.0651064517469198
SD3,M,BV,0.689212,0.690859626,0.551684,0.839995,0.686296201137443,0.695423050862556,-0.309140374,0.313485069140159
SD3,M,BKa,1.609415,1.61268698,1.15737,2.13658,1.59756091274235,1.62781304725765,0.61268698,0.636479266300325
SD3,M,RUV,1.200685,1.209144468,0.941387,1.60764,1.20082322163495,1.21746571436505,0.209144468,0.22964318706732
SD3,S1,CL,0.9997615,0.999714682,0.741553,1.25089,0.996193237833239,1.00323612616676,-0.000285318000000002,0.0401359884008604
SD3,S1,V,0.9884745,0.9768032668,0.01,2.1454,0.943900070498233,1.00970646310177,-0.0231967332,0.375724524918095
SD3,S1,Q,0.894939,1.040053252,0.327089,10.2941,0.97660885795081,1.10349764604919,0.040053252,0.724203581661927
SD3,S1,Vp,1.02376,1.035190114,0.276434,1.73981,1.01384158648856,1.05653864151144,0.035190114,0.245847243282966
SD3,S1,Ka,0.9385545,0.962516686,0.601391,1.83847,0.948305570244109,0.976727801755891,-0.037483314,0.166249118760401
SD3,S1,BCL,0.9935175,0.994831692,0.747573,1.42941,0.98842492751356,1.00123845648644,-0.00516830800000001,0.0732025274250828
SD3,S1,BV,1.14999,1.2662627068,0.01,11.1704,1.17588934515297,1.35663606844703,0.2662627068,1.06387131913955
SD3,S1,BQ,0.64802,0.7606408764,0.01,7.22406,0.687918143646127,0.833363609153873,-0.239359123599999,0.862713057228009
SD3,S1,BVp,0.918421,0.960337762,0.399985,2.26476,0.938828398251371,0.981847125748629,-0.039662238,0.248336505782291
SD3,S1,BKa,0.9194465,0.923458464,0.365137,1.79136,0.905827258497762,0.941089669502237,-0.076541536,0.21503208743096
SD3,S1,RUV,1.006455,1.011562422,0.844366,1.94146,1.00419669839888,1.01892814560112,0.011562422,0.0847419109216331
SD3,SL1,CL,1.001325,1.00324786,0.687475,1.28813,0.999314747253643,1.00718097274636,0.00324786,0.0449443919673634
SD3,SL1,V,0.9981215,0.9801530988,0.01,2.12344,0.947224845854542,1.01308135174546,-0.0198469012,0.375817774112986
SD3,SL1,Q,0.908811,1.063991588,0.313807,14.3959,0.989469880457279,1.13851329554272,0.063991588,0.851753872223778
SD3,SL1,Vp,1.025855,1.03687306,0.271935,1.71845,1.01560055272546,1.05814556727454,0.0368730600000001,0.24523716307891
SD3,SL1,Ka,0.9464875,0.969443562,0.600462,2.15372,0.954315791156527,0.984571332843473,-0.030556438,0.175102575210618
SD3,SL1,BCL,0.993602,0.995733944,0.828929,1.59781,0.988872706233192,1.00259518176681,-0.004266056,0.0783158990485074
SD3,SL1,BV,1.109215,1.2331923886,0.01,11.6274,1.14444620840381,1.32193856879619,0.2331923886,1.03800038951734
SD3,SL1,BQ,0.68453,0.8121733942,0.01,12.9939,0.725542922069855,0.898803866330145,-0.1878266058,1.00506051288238
SD3,SL1,BVp,0.923848,0.963971804,0.480194,2.37356,0.943488676961727,0.984454931038273,-0.036028196,0.236216168777838
SD3,SL1,BKa,0.9254465,0.93333881,0.01,1.64078,0.914903837956917,0.951773782043083,-0.06666119,0.220430279304396
SD3,SL1,RUV,1.02256,1.025254982,0.860814,1.71291,1.01809633208293,1.03241363191707,0.025254982,0.0854086121478741
SD3,SL2,CL,1.001505,1.001899308,0.808558,1.30756,0.9983080298869,1.0054905861131,0.001899308,0.0409749359706638
SD3,SL2,V,0.9963375,0.9846312666,0.01,2.0816,0.951267997404101,1.0179945357959,-0.0153687334,0.380561819362459
SD3,SL2,Q,0.912243,1.053142044,0.307004,8.34308,0.997146265257378,1.10913782274262,0.053142044,0.640409693073229
SD3,SL2,Vp,1.02733,1.034465296,0.298677,1.73622,1.01270785932766,1.05622273267234,0.034465296,0.250359794547631
SD3,SL2,Ka,0.949998,0.97040811,0.599012,2.18266,0.955995907149663,0.984820312850338,-0.02959189,0.166904518184134
SD3,SL2,BCL,0.992565,0.992840978,0.793579,1.5261,0.986440636063998,0.999241319936002,-0.007159022,0.0732971042793779
SD3,SL2,BV,1.077185,1.17889062,0.01,10.6794,1.10709738548775,1.25068385451225,0.17889062,0.837576237843557
SD3,SL2,BQ,0.7103645,0.800694725,0.01,6.25328,0.727475802567,0.873913647433,-0.199305275,0.85796864344355
SD3,SL2,BVp,0.928952,0.972951512,0.522301,2.25238,0.952072752464781,0.993830271535219,-0.027048488,0.239493929328157
SD3,SL2,BKa,0.937398,0.9427986,0.435878,1.94371,0.924881506672256,0.960715693327744,-0.0572014,0.212066802161951
SD3,SL2,RUV,1.044665,1.051979476,0.887049,2.51754,1.04253298542174,1.06142596657826,0.051979476,0.119555503747055
SD3,SL3,CL,1.004685,1.00707671,0.867712,1.33156,1.0033837196112,1.0107697003888,0.00707671,0.042680904616163
SD3,SL3,V,1.071135,1.0746402496,0.01,2.3145,1.03443408735646,1.11484641184354,0.0746402496,0.464280961495315
SD3,SL3,Q,0.9750185,1.22891284,0.222231,24.4487,1.11906472407427,1.33876095592573,0.22891284,1.2727278825412
SD3,SL3,Vp,0.9818615,0.986522426,0.183062,1.79081,0.959861329300968,1.01318352269903,-0.013477574,0.304163403078967
SD3,SL3,Ka,1.02309,1.03466403,0.579597,1.51425,1.01900571647457,1.05032234352543,0.03466403,0.181797929927714
SD3,SL3,BCL,0.99463,0.997857576,0.834798,1.41461,0.991268220098692,1.00444693190131,-0.002142424,0.075131453464205
SD3,SL3,BV,1.004215,1.1720490394,0.01,12.8853,1.05870094233164,1.28539713646836,0.1720490394,1.30326917385519
SD3,SL3,BQ,0.8781325,0.9714419112,0.01,5.73906,0.892298556978231,1.05058526542177,-0.0285580887999998,0.902472933301434
SD3,SL3,BVp,0.98426,1.044249716,0.407978,2.40076,1.01647340753031,1.07202602446969,0.044249716,0.319652640896658
SD3,SL3,BKa,1.048505,1.050937934,0.401655,1.75494,1.03034676328897,1.07152910471103,0.050937934,0.240148260053497
SD3,SL3,RUV,1.17836,1.188545272,0.950546,2.44459,1.17974866740951,1.19734187659049,0.188545272,0.21354368069515
SD3,TD1,CL,1.00068,1.00084617,0.839454,1.19348,0.997473117503176,1.00421922249682,0.000846169999999999,0.0384530203273813
SD3,TD1,V,1.024755,0.997161767,0.01,2.2961,0.9635965399935,1.0307269940065,-0.00283823300000001,0.382563668113991
SD3,TD1,Q,0.908065,1.083975106,0.146295,9.72361,1.00571720959825,1.16223300240175,0.0839751059999999,0.895873542556965
SD3,TD1,Vp,1.005185,1.024529808,0.185006,1.75777,1.00254099542281,1.04651862057719,0.024529808,0.251810826895374
SD3,TD1,Ka,0.962028,0.981225932,0.69209,2.32795,0.966393034033965,0.996058829966035,-0.018774068,0.17009433018239
SD3,TD1,BCL,0.9941165,0.993725116,0.813693,1.27767,0.987774002517756,0.999676229482244,-0.00627488400000001,0.0681162946612923
SD3,TD1,BV,1.0824,1.20591543,0.01,10.051,1.12725774918455,1.28457311081545,0.20591543,0.919830201359186
SD3,TD1,BQ,0.7029875,0.7974676146,0.01,7.81997,0.716748899549089,0.878186329650911,-0.2025323854,0.942005791294375
SD3,TD1,BVp,0.935669,0.970556776,0.059741,3.02741,0.949306147429197,0.991807404570803,-0.029443224,0.243982982534135
SD3,TD1,BKa,0.942887,0.946081748,0.303326,2.34507,0.927653449089685,0.964510046910315,-0.0539182520000001,0.216843301665419
SD3,TD1,RUV,1.00171,1.005676594,0.804227,2.0153,0.997680251777612,1.01367293622239,0.00567659399999999,0.0913133701650202
SD3,TD2,CL,1.000265,1.000959804,0.746797,1.49022,0.996103936512587,1.00581567148741,0.000959803999999997,0.0553521263477746
SD3,TD2,V,1.028455,1.0075535044,0.01,2.32898,0.974021241146361,1.04108576765364,0.00755350439999999,0.382252079533166
SD3,TD2,Q,0.9227565,1.071369494,0.131566,10.5853,1.00164270189184,1.14109628610816,0.071369494,0.797895845389503
SD3,TD2,Vp,1.0001535,1.018251088,0.163039,1.76702,0.996303577967466,1.04019859803253,0.018251088,0.250807413548125
SD3,TD2,Ka,0.968863,0.988570208,0.695866,2.3974,0.973408750604682,1.00373166539532,-0.011429792,0.17317735633656
SD3,TD2,BCL,0.9951145,0.998556614,0.814576,1.45591,0.991741946326444,1.00537128167356,-0.001443386,0.0776822586503894
SD3,TD2,BV,1.06709,1.206865542,0.01,12.9677,1.10959429765283,1.30413678634717,0.206865542,1.12776503812116
SD3,TD2,BQ,0.7086895,0.8085413164,0.01,6.58587,0.733146000939052,0.883936631860948,-0.191458683599999,0.880374243953252
SD3,TD2,BVp,0.9448045,0.977980812,0.350337,2.40016,0.957909806222593,0.998051817777407,-0.022019188,0.229812681840006
SD3,TD2,BKa,0.9548465,0.960051396,0.312775,2.56812,0.941172824661093,0.978929967338907,-0.039948604,0.21884195168936
